dataset,technique_type,query_index,metric,query_id,metric_score
EBT,DIRECT,34,LAG_NORMALIZED_INVERTED,39,0.35424354243542433
EBT,DIRECT,7,AP,12,0.656774193548387
EBT,DIRECT,16,AP,21,0.7904753498767622
EBT,DIRECT,17,AP,22,0.7298793946448909
EBT,DIRECT,6,AUC,11,0.7691001697792867
EBT,DIRECT,35,LAG_NORMALIZED_INVERTED,40,0.47601476014760147
EBT,HYBRID,14,AUC,19,0.8183361629881154
EBT,HYBRID,2,AUC,6,0.6587436332767402
EBT,DIRECT,27,LAG_NORMALIZED_INVERTED,32,0.5461254612546126
EBT,DIRECT,26,LAG_NORMALIZED_INVERTED,31,0.5387453874538746
EBT,DIRECT,25,LAG_NORMALIZED_INVERTED,30,0.5682656826568266
EBT,DIRECT,23,LAG_NORMALIZED_INVERTED,28,0.5166051660516606
EBT,HYBRID,35,AUC,40,0.8030560271646858
EBT,HYBRID,34,AUC,39,0.7470288624787775
EBT,HYBRID,33,AUC,38,0.7775891341256367
EBT,HYBRID,5,LAG_NORMALIZED_INVERTED,10,0.5535055350553506
EBT,HYBRID,27,LAG_NORMALIZED_INVERTED,32,0.8191881918819188
EBT,HYBRID,26,LAG_NORMALIZED_INVERTED,31,0.7712177121771218
EBT,DIRECT,18,AP,23,0.7324246139982598
EBT,DIRECT,9,AUC,14,0.734295415959253
EBT,HYBRID,18,AP,23,0.789048980776926
EBT,HYBRID,16,LAG_NORMALIZED_INVERTED,21,0.6199261992619927
EBT,HYBRID,29,LAG_NORMALIZED_INVERTED,34,0.3062730627306274
EBT,DIRECT,11,AP,16,0.7881513869943995
EBT,HYBRID,11,LAG_NORMALIZED_INVERTED,16,0.6273062730627307
EBT,HYBRID,22,LAG_NORMALIZED_INVERTED,27,0.6974169741697418
EBT,HYBRID,24,LAG_NORMALIZED_INVERTED,29,0.7896678966789668
EBT,HYBRID,25,LAG_NORMALIZED_INVERTED,30,0.7822878228782288
EBT,HYBRID,23,LAG_NORMALIZED_INVERTED,28,0.7785977859778598
EBT,HYBRID,21,LAG_NORMALIZED_INVERTED,26,0.7121771217712177
EBT,HYBRID,20,LAG_NORMALIZED_INVERTED,25,0.6937269372693727
EBT,HYBRID,19,LAG_NORMALIZED_INVERTED,24,0.6826568265682658
EBT,HYBRID,18,LAG_NORMALIZED_INVERTED,23,0.6568265682656826
EBT,HYBRID,17,AP,22,0.7915035549819746
EBT,HYBRID,16,AP,21,0.829289544444474
EBT,HYBRID,0,AP,3,0.8846069140167605
EBT,HYBRID,15,LAG_NORMALIZED_INVERTED,20,0.6752767527675276
EBT,HYBRID,15,AP,20,0.8150328633738297
EBT,HYBRID,13,AP,18,0.7913577195826607
EBT,HYBRID,14,LAG_NORMALIZED_INVERTED,19,0.7195571955719557
EBT,HYBRID,12,AP,17,0.7489784184757226
EBT,HYBRID,10,LAG_NORMALIZED_INVERTED,15,1.0
EBT,HYBRID,28,LAG_NORMALIZED_INVERTED,33,0.6125461254612546
EBT,HYBRID,19,AP,24,0.8257802686200871
EBT,HYBRID,20,AP,25,0.8269897416037536
EBT,HYBRID,17,LAG_NORMALIZED_INVERTED,22,0.6642066420664208
EBT,DIRECT,16,AUC,21,0.7241086587436334
EBT,DIRECT,21,AUC,26,0.7665534804753821
EBT,DIRECT,22,AUC,27,0.7190152801358235
EBT,DIRECT,10,AUC,15,0.9795918367346939
EBT,DIRECT,11,AUC,16,0.66723259762309
EBT,DIRECT,12,AUC,17,0.6103565365025467
EBT,DIRECT,13,AUC,18,0.5814940577249575
EBT,DIRECT,14,AUC,19,0.7487266553480476
EBT,DIRECT,15,AUC,20,0.7266553480475382
EBT,HYBRID,23,AP,28,0.8936713040032511
EBT,HYBRID,21,AP,26,0.8580577283169016
EBT,DIRECT,17,AUC,22,0.7342954159592531
EBT,HYBRID,22,AP,27,0.8644910018404035
EBT,HYBRID,13,LAG_NORMALIZED_INVERTED,18,0.5018450184501846
EBT,DIRECT,19,AUC,24,0.7512733446519526
EBT,DIRECT,20,AUC,25,0.7546689303904924
EBT,DIRECT,18,AUC,23,0.737691001697793
WARC,HYBRID,5,AUC,16,0.9814814814814814
WARC,HYBRID,4,AUC,15,0.9398148148148149
WARC,DIRECT,6,LAG_NORMALIZED_INVERTED,18,0.9909560723514211
WARC,HYBRID,7,LAG_NORMALIZED_INVERTED,19,0.7739018087855296
WARC,HYBRID,3,AUC,9,0.5020408163265306
WARC,HYBRID,6,LAG_NORMALIZED_INVERTED,18,0.9909560723514211
WARC,HYBRID,0,AUC,1,0.7638888888888888
WARC,HYBRID,7,AUC,19,0.8842592592592593
WARC,DIRECT,0,AUC,1,0.6597222222222221
WARC,DIRECT,1,AUC,6,0.7387755102040816
WARC,DIRECT,7,LAG_NORMALIZED_INVERTED,19,0.6925064599483204
WARC,DIRECT,0,LAG_NORMALIZED_INVERTED,1,0.30361757105943143
WARC,HYBRID,1,AUC,6,0.7673469387755102
WARC,HYBRID,5,LAG_NORMALIZED_INVERTED,16,0.9638242894056848
WARC,HYBRID,6,AUC,18,0.9953703703703703
WARC,DIRECT,3,AUC,9,0.47346938775510206
WARC,DIRECT,2,LAG_NORMALIZED_INVERTED,8,1.0
WARC,DIRECT,1,AP,6,0.4585101234169557
WARC,DIRECT,2,AP,8,1.0
WARC,DIRECT,6,AUC,18,0.9953703703703703
WARC,DIRECT,2,AUC,8,1.0
WARC,DIRECT,0,AP,1,0.488095238095238
WARC,DIRECT,7,AP,19,0.7613095238095238
WARC,HYBRID,2,AP,8,1.0
WARC,DIRECT,6,AP,18,0.9761904761904762
WARC,HYBRID,0,AP,1,0.5729665071770335
WARC,HYBRID,1,AP,6,0.4467017109874253
WARC,HYBRID,3,AP,9,0.306937537185071
WARC,HYBRID,4,AP,15,0.7935897435897435
WARC,DIRECT,5,AP,16,0.8833333333333333
WARC,DIRECT,4,AP,15,0.6517857142857143
WARC,HYBRID,2,AUC,8,1.0
WARC,DIRECT,7,AUC,19,0.837962962962963
WARC,HYBRID,5,AP,16,0.9166666666666666
WARC,HYBRID,6,AP,18,0.976190476190476
WARC,HYBRID,7,AP,19,0.7880952380952381
WARC,DIRECT,5,AUC,16,0.9768518518518519
WARC,HYBRID,1,LAG_NORMALIZED_INVERTED,6,0.5581395348837209
WARC,HYBRID,0,LAG_NORMALIZED_INVERTED,1,0.5387596899224806
WARC,HYBRID,2,LAG_NORMALIZED_INVERTED,8,1.0
WARC,HYBRID,3,LAG_NORMALIZED_INVERTED,9,0.054263565891472854
WARC,HYBRID,4,LAG_NORMALIZED_INVERTED,15,0.8824289405684754
WARC,DIRECT,3,AP,9,0.17420082657568958
WARC,DIRECT,5,LAG_NORMALIZED_INVERTED,16,0.9547803617571059
WARC,DIRECT,4,LAG_NORMALIZED_INVERTED,15,0.7286821705426356
WARC,DIRECT,3,LAG_NORMALIZED_INVERTED,9,0.0
WARC,DIRECT,1,LAG_NORMALIZED_INVERTED,6,0.5038759689922481
WARC,DIRECT,4,AUC,15,0.8356481481481483
