id,text
VirtualDroneFleetFactory.java,edu nd dronolog core fleet edu nd dronolog core coordin lla coordin edu nd dronolog core except drone except edu nd dronolog core monitor dronolog monitor manag edu nd dronolog core monitor messag marshal edu nd dronolog core monitor messag uav monitor messag messag type edu nd dronolog core vehicl drone edu nd dronolog core vehicl manag drone edu nd dronolog core vehicl intern virtual drone virtual drone fleet factori abstract drone fleet factori virtual drone fleet factori virtual drone fleet factori instanc virtual drone fleet factori get instanc instanc virtual drone fleet factori instanc instanc virtual drone fleet factori instanc overrid manag drone initi drone drone id drone type latitud longitud altitud drone except drone drone virtual drone creat drone id drone id manag drone manag drone manag drone drone drone set manag drone manag drone lla coordin current posit lla coordin latitud longitud altitud drone set base coordin current posit drone set coordin current posit get latitud current posit get longitud current posit get altitud manag drone start drone fleet manag get instanc add drone manag drone dronolog monitor manag get instanc publish messag marshal creat messag messag type virtualuavactiv drone get drone current posit manag drone factori class initi new virtual drone instanc jane cleland huang
AMMapMarkerUtilities.java,edu nd dronolog ui vaadin areamap java io byte array input stream java io file java rmi remot except java util array java util compar java util iter java util link java util java util uuid java util vector org vaadin addon leaflet l map org vaadin addon leaflet l marker org vaadin addon leaflet l polygon org vaadin addon leaflet l polylin org vaadin addon leaflet leaflet mous event org vaadin addon leaflet leaflet mous listen org vaadin addon leaflet leaflet mous event org vaadin addon leaflet leaflet mous listen org vaadin addon leaflet share point com vaadin server file resourc com vaadin server vaadin servic com vaadin ui compon com vaadin ui notif edu nd dronolog core coordin lla coordin edu nd dronolog servic core item area map edu nd dronolog servic core item prioriti area edu nd dronolog servic core item prioriti side edu nd dronolog servic core persist area map persist provid edu nd dronolog servic core persist persist except edu nd dronolog servic core remot area map remot servic edu nd dronolog servic core util dronolog servic except edu nd dronolog ui vaadin areamap mapoper map add marker listen edu nd dronolog ui vaadin areamap mapoper marker drag end listen edu nd dronolog ui vaadin areamap mapoper marker mous listen edu nd dronolog ui vaadin areamap mapoper marker mous listen edu nd dronolog ui vaadin areamap mapoper polylin click listen edu nd dronolog ui vaadin areamap mapoper prioriti area mous listen edu nd dronolog ui vaadin areamap mapoper prioriti drag end listen edu nd dronolog ui vaadin areamap mapoper prioriti mous listen edu nd dronolog ui vaadin areamap mapoper prioriti side mous listen edu nd dronolog ui vaadin areamap mapoper right click listen edu nd dronolog ui vaadin areamap mapoper upstream click listen edu nd dronolog ui vaadin areamap window prioriti info window edu nd dronolog ui vaadin connector base servic provid edu nd dronolog ui vaadin start ui map marker util l map map map compon map compon map add marker listen map add marker listen marker mous listen marker mous listen marker mous listen marker mous listen marker drag end listen marker drag end listen polylin click listen polylin click listen right click listen right click listen prioriti info window prioriti info window link point polygon vertic link vector prioriti area prioriti area vector vector ui edg point side l polylin mous line prioriti area mous area prioriti side mous side prioriti area area add link l marker new polygon pin link link l marker polygon pin link link point polygon pin copi link link l polylin new polygon line link link l polylin new prioriti side line link link l polylin prioriti line link link prioriti side prioriti side link link l polylin remov prioriti line link link l polylin polylin link link ui edg point side waypoint link upstream side edit prioriti edit map marker util map compon map compon map compon map compon map map compon get map map add marker listen map add marker listen marker mous listen marker mous listen marker mous listen marker mous listen marker drag end listen marker drag end listen polylin click listen polylin click listen right click listen right click listen map add click listen map add marker listen map add context click listen right click listen map marker util l map map map map l marker add new pin point point index get pin size map compon get edit side control get side notif show notif type errormessag map compon get edit side control set side index get pin size index get pin size ui edg point p ui edg point point map compon get edit side control get side p set side p set side add new pin p index l marker add new pin ui edg point p index index get pin size index get pin size index p set order get pin size p set order index l marker pin get pin pin size ui edg point p map ui edg point pin get get data p map get order index p map set order p map get order l marker new pin new pin add pin way point p basepath vaadin servic get current get base directori get absolut path file resourc green icon file resourc file basepath file resourc blue icon file resourc file basepath p get side new pin set icon green icon p get side new pin set icon blue icon new pin set icon size point new pin set icon anchor point map compon updat line grid side waypoint add p new pin add polygon vertex point point ui edg point p ui edg point point l marker new pin l marker p point new pin set data p new pin set id p get id new pin set height new pin add drag end listen prioriti drag end listen new pin new polygon pin add new pin map add compon new pin set polygon pin polygon vertic add point polygon vertic size l polylin polylin l polylin point polygon vertic get polygon vertic size polylin set id uuid random uuid string polylin set color polylin set dash array polylin set height polylin set weight map add compon polylin new polygon line add polylin basepath vaadin servic get current get base directori get absolut path file resourc red icon file resourc file basepath new pin set icon red icon new pin set icon size point new pin set icon anchor point l marker add pin way point ui edg point way point l marker leaflet marker l marker way point point leaflet marker set data way point leaflet marker set id way point get id marker mous listen leaflet marker add mous listen marker mous listen marker mous listen leaflet marker add mous listen marker mous listen marker drag end listen leaflet marker add drag end listen marker drag end listen leaflet marker add click listen upstream click listen map add compon leaflet marker leaflet marker remov pin id id l marker p get pin id id remov pin p remov pin l marker p p ui edg point w ui edg point p get data l marker pin get pin pin size ui edg point p map ui edg point pin get get data p map get order w get order p map set order p map get order map remov compon p prioriti side side prioriti side lla coordin temp coord link lla coordin remov prioriti line clear side get coordin size lla coordin p get point get lat p get point get lon equal side get coordin get l polylin line get prioriti line math round line get point get lat math round p get point get lat math round line get point get lon math round p get point get lon math round line get point get lat math round p get point get lat math round line get point get lon math round p get point get lon remov prioriti line add line prioriti line remov line temp coord add side get coordin get side set coordin temp coord map compon updat line grid remov pin side waypoint clear l marker pin get pin pin size map remov compon pin get vector l polylin draw line way point vector ui edg point way point activ side way point vector l polylin polylin vector j j j polylin add j array way point get j size ui edg point current way point get j get l polylin polylin l polylin current point way point get j get point polylin set id uuid random uuid string remov prioriti line size math round polylin get point get lat math round remov prioriti line get get point get lat math round polylin get point get lon math round remov prioriti line get get point get lon math round polylin get point get lat math round remov prioriti line get get point get lat math round polylin get point get lon math round remov prioriti line get get point get lon math round polylin get point get lat math round remov prioriti line get get point get lat math round polylin get point get lon math round remov prioriti line get get point get lon math round polylin get point get lat math round remov prioriti line get get point get lat math round polylin get point get lon math round remov prioriti line get get point get lon math round polylin get point get lat math round remov prioriti line get get point get lat math round polylin get point get lon math round remov prioriti line get get point get lon math round polylin get point get lat math round remov prioriti line get get point get lat math round polylin get point get lon math round remov prioriti line get get point get lon math round polylin get point get lat math round remov prioriti line get get point get lat math round polylin get point get lon math round remov prioriti line get get point get lon math round polylin get point get lat math round remov prioriti line get get point get lat math round polylin get point get lon math round remov prioriti line get get point get lon prioriti line add polylin polylin set color l polylin line prioriti line math round line get point get lat math round polylin get point get lat math round line get point get lon math round polylin get point get lon math round line get point get lat math round polylin get point get lat math round line get point get lon math round polylin get point get lon math round line get point get lat math round polylin get point get lat math round line get point get lon math round polylin get point get lon math round line get point get lat math round polylin get point get lat math round line get point get lon math round polylin get point get lon marker drag end listen get drag prioriti line p p prioriti side size p q q prioriti side get p get coordin size q math round prioriti side get p get coordin get q get latitud math round line get point get lat math round prioriti side get p get coordin get q get longitud math round line get point get lon lla coordin temp coord link prioriti side get p get coordin temp coord set q lla coordin polylin get point get lat polylin get point get lon prioriti side get p set coordin temp coord math round prioriti side get p get coordin get q get latitud math round line get point get lat math round prioriti side get p get coordin get q get longitud math round line get point get lon lla coordin temp coord link prioriti side get p get coordin temp coord set q lla coordin polylin get point get lat polylin get point get lon prioriti side get p set coordin temp coord line set point polylin get point polylin set color polylin add mous listen prioriti side mous listen map compon polylin polylin add mous listen prioriti mous listen polylin set opac map add compon polylin polylin add polylin polylin add mous listen leaflet mous listen overrid mous leaflet mous event event mous line l polylin event get sourc polylin add mous listen leaflet mous listen overrid mous leaflet mous event event mous line polylin click listen polylin add click listen polylin click listen polylin get j add polylin highlight upstream polylin remov line map compon get edit prioriti control get draw area iter compon map iter link l polylin line remov link next compon c next c get class l polylin line remov add l polylin c l polylin polylin line remov map remov compon polylin polylin clear delet new polygon new polygon pin size map remov compon new polygon pin get new polygon line size map remov compon new polygon line get polygon vertic clear clear polygon vertic delet old polygon prioriti area area delet prioriti area size prioriti area get get id equal area delet get id prioriti area remov link prioriti area temp polygon link prioriti area remov prioriti area temp polygon size j j temp polygon get get coordin size j add polygon vertex point temp polygon get get coordin get j get latitud temp polygon get get coordin get j get longitud draw polygon add prioriti area temp polygon get get type temp polygon get get descript temp polygon get get import vector l polylin redraw line activ remov line vector ui edg point map point get order way point draw line way point map point activ highlight upstream upstream get order way point get size get order way point get size basepath vaadin servic get current get base directori get absolut path file resourc waterfal icon file resourc file basepath file resourc green icon file resourc file basepath file resourc blue icon file resourc file basepath get pin size math round get pin get get point get lat math round pars doubl get order way point get get get order way point get size get latitud math round get pin get get point get lon math round pars doubl get order way point get get get order way point get size get longitud upstream math round get pin get get point get lat math round pars doubl get order way point get get get order way point get size get latitud math round get pin get get point get lon math round pars doubl get order way point get get get order way point get size get longitud upstream l marker leaflet marker get pin get leaflet marker set icon waterfal icon leaflet marker set icon size point leaflet marker set icon anchor point math round get pin get get point get lat math round pars doubl get order way point get get get latitud math round get pin get get point get lon math round pars doubl get order way point get get get longitud upstream math round get pin get get point get lat math round pars doubl get order way point get get get latitud math round get pin get get point get lon math round pars doubl get order way point get get get longitud upstream l marker leaflet marker get pin get leaflet marker set icon waterfal icon leaflet marker set icon size point leaflet marker set icon anchor point l marker leaflet marker get pin get leaflet marker set icon blue icon leaflet marker set icon size point leaflet marker set icon anchor point ui edg point point get order way point get math round pars doubl point get latitud math round get pin get get point get lat math round pars doubl point get longitud math round get pin get get point get lon leaflet marker set icon green icon vector ui edg point get order way point vector ui edg point way point vector way point add link ui edg point way point add link ui edg point l marker p get pin way point get ui edg point p get data get side add ui edg point p get data way point get sort compar ui edg point overrid compar ui edg point w ui edg point w w get order w get order way point get sort compar ui edg point overrid compar ui edg point w ui edg point w w get order w get order way point l marker get pin l marker pin array iter compon map iter next compon c next c get class l marker c get height pin add l marker c pin l marker get pin id id l marker pin get pin l marker pin pin pin get id equal id pin draw polygon area add prioriti area uuid random uuid string polygon vertic size area add add coordin lla coordin polygon vertic get get lat polygon vertic get get lon prioriti area size area add get coordin equal prioriti area get get coordin prioriti area remov l polygon new polygon l polygon new polygon set color point point array point polygon vertic size point array polygon vertic array point array new polygon set point point array map add compon new polygon prioriti area mous listen mous listen prioriti area mous listen map compon area add get id new polygon add mous listen mous listen new polygon add mous listen prioriti mous listen new polygon pin clear new polygon line clear add prioriti area type descript import area add set type type area add set descript descript area add set import import prioriti area add area add polygon vertic clear remov prioriti area l polygon polygon array l marker pin array l polylin line array iter compon map iter next compon c next c get class l polygon polygon add l polygon c c get class l marker c get height pin add l marker c c get class l polylin c get height line add l polylin c polygon size map remov compon polygon get pin size map remov compon pin get line size map remov compon line get polygon clear pin clear prioriti area clear polygon vertic clear set polygon pin polygon pin clear iter compon map iter next compon c next c get class l marker c get height polygon pin add l marker c polygon pin copi clear l marker marker polygon pin polygon pin copi add marker get point draw prioriti get map compon get map util get prioriti edit get map compon get map util get side edit remov prioriti area area map amap base servic provid provid ui get provid area map persist provid map persistor area map persist provid get instanc area map remot servic servic area map remot servic provid get remot manag get servic area map remot servic byte array input stream stream id map compon get main layout get control get info panel get highlight info box get id inform servic request server id stream byte array input stream inform amap map persistor load item stream dronolog servic except remot except e e print stack trace ui set connect persist except e e print stack trace amap get locat map size amap get locat map get get class prioriti area j j amap get locat map get get coordin size j add polygon vertex point amap get locat map get get coordin get j get latitud amap get locat map get get coordin get j get longitud draw polygon add prioriti area amap get locat map get get type amap get locat map get get descript amap get locat map get get import j j amap get locat map get get coordin size j l polylin line get polylin lat polylin point math round line get point get lat lon polylin point math round line get point get lon lat polylin point math round line get point get lat lon polylin point math round line get point get lon lat prioriti point math round amap get locat map get get coordin get j get latitud lon prioriti point math round amap get locat map get get coordin get j get longitud lat prioriti point math round amap get locat map get get coordin get j get latitud lon prioriti point math round amap get locat map get get coordin get j get longitud lat polylin point lat prioriti point lon polylin point lon prioriti point lat polylin point lat prioriti point lon polylin point lon prioriti point lat polylin point lat prioriti point lon polylin point lon prioriti point lat polylin point lat prioriti point lon polylin point lon prioriti point add prioriti line line add prioriti side amap get locat map get get id amap get locat map get get type amap get locat map get get descript amap get locat map get get import amap upstream amap get upstream edit prioriti area prioriti area chang area prioriti area size prioriti area get get id equal chang area get id prioriti area set chang area edit prioriti side prioriti side chang side prioriti side size prioriti side get get id equal chang side get id prioriti side set chang side add prioriti line l polylin line add prioriti line l polylin polylin prioriti line math round line add get point get lat math round polylin get point get lat math round line add get point get lon math round polylin get point get lon math round line add get point get lat math round polylin get point get lat math round line add get point get lon math round polylin get point get lon math round line add get point get lat math round polylin get point get lat math round line add get point get lon math round polylin get point get lon math round line add get point get lat math round polylin get point get lat math round line add get point get lon math round polylin get point get lon prioriti line prioriti line line add set color line add set opac new prioriti side line add line add prioriti line add line add map add compon line add line add add mous listen prioriti side mous listen map compon line add line add add mous listen prioriti mous listen polylin click listen reset polylin click event add prioriti side id type descript import new prioriti side line size prioriti side side prioriti side side get id equal id prioriti side new prioriti side prioriti side id new prioriti side set type type new prioriti side set descript descript new prioriti side set import import l polylin line new prioriti side line lla coordin curr coord lla coordin line get point get lat line get point get lon new prioriti side add coordin curr coord prioriti side add new prioriti side new prioriti side line clear add prioriti side prioriti side side j j side get coordin size j l polylin line get polylin lat polylin point math round line get point get lat lon polylin point math round line get point get lon lat polylin point math round line get point get lat lon polylin point math round line get point get lon lat prioriti point math round side get coordin get j get latitud lon prioriti point math round side get coordin get j get longitud lat prioriti point math round side get coordin get j get latitud lon prioriti point math round side get coordin get j get longitud lat polylin point lat prioriti point lon polylin point lon prioriti point lat polylin point lat prioriti point lon polylin point lon prioriti point lat polylin point lat prioriti point lon polylin point lon prioriti point lat polylin point lat prioriti point lon polylin point lon prioriti point add prioriti line line add prioriti side side get id side get type side get descript side get import set side edit edit side edit edit get side edit side edit point get polygon pin polygon pin copi set prioriti edit edit prioriti edit edit get prioriti edit prioriti edit l polylin get polylin polylin l map get map map map compon get map compon map compon map add marker listen get map add marker listen map add marker listen marker mous listen get marker mous listen marker mous listen polylin click listen get polylin click listen polylin click listen link point get polygon vertic polygon vertic vector ui edg point get side side l polylin get mous line mous line set mous area prioriti area mous area mous area mous area set mous side prioriti side mous side mous side mous side prioriti area get mous area mous area prioriti side get mous side mous side vector prioriti area get prioriti area prioriti area set prioriti area vector prioriti area prioriti area prioriti area prioriti area clear polygon vertic polygon vertic clear new polygon pin clear new polygon line clear set prioriti info window prioriti info window prioriti info window prioriti info window prioriti info window prioriti info window get prioriti info window prioriti info window l marker get new polygon pin new polygon pin l polylin get new prioriti side line new prioriti side line prioriti side get prioriti side prioriti side l polylin get prioriti line prioriti line ui edg point get side waypoint link side waypoint get upstream upstream set upstream upstream upstream upstream adapt map marker util class util folder class listen allow user interact map includ function manipul updat current map andrew slavin red line map true mean upstream direct point drawn fals opposit add listen right click listen know map click use info polylin mous add new pin specifi point certain index waypoint relev ad waypoint waypoint signal waypoint ad end creat waypoint given point assign random id set side assign order side select draw green draw blue side red side b blue add vertex polygon drawn add polylin addit point drawn add pin locat design way point remov pin given id remov pin map pin prioriti side remov redraw prioriti side remov line prioriti line delet pin isnt prioriti side add temp remov pin map way point activ true draw line call activ flight ui determin first line segment green shouldnt flight rout ui polylin drawn map draw polylin base waypoint output newli form arraylist polylin prioriti line recent delet updat prioriti line accordingli prioriti line draw red grey prioriti line endpoint drag chang inform prioriti side highlight prioriti line assign line mous mous remov line set mous line null remov line map polylin arraylist unless draw polygon remov line point polygon that current drawn remov polygon exist redraw polygon map delet redraw line map highlight point upstream base upstream variabl upstream fals make waypoint side waterfal icon upstream true make first waypoint side waterfal icon color point normal get order waypoint belong side map get pin map exclud polygon pin height polygon pin get pin id draw polygon use point plot map convert point creat area add polygon remov copi dont exist convert array creat polygon close window mous listen use polygon vertic finish creat new prioriti area iter map find polygon polygon pin delet height polygon pin height polygon line delet polygon pin updat polygon pin base pin map height polygon pin draw prioriti use map dronolog draw polygon dont refresh interrupt process get area map dronolog get add prioriti areassid area map prioriti side find line connect coordin mark upstream waterfal icon correctli drawn switch area prioriti area edit switch side prioriti side edit add new prioriti line iter exist prioriti line make sure doesnt exist add new line add current prioriti side prioriti side return new prioriti side line side exist prioriti side add coord belong line coord use add side creat submap find line connect coordin enablesdis side edit return edit mode enabl enablesdis side edit return edit mode enabl get side polylin map return map return map compon function map compon need return side return polylin that mous set prioriti area that mous set prioriti side that mous get prioriti area that mous get prioriti side that mous return vector contain separ point polygon
AbstractFileTransmitServiceInstance.java,edu nd dronolog servic core base java io file java rmi remot except java util array java util collect java util collect java util hashtabl java util java util map java util set java util tree set edu nd dronolog servic core api file chang notify edu nd dronolog servic core api file transmit servic instanc edu nd dronolog servic core info remot info object edu nd dronolog servic core listen item chang listen edu nd dronolog servic core util dronolog servic except edu nd dronolog servic core util file manag edu nd dronolog util file util net mv log logger net mv log logger provid abstract file transmit servic instanc itemtyp remot info object abstract servic instanc file transmit servic instanc itemtyp file chang notify logger logger logger provid get logger abstract file transmit servic instanc extens file manag file manag item chang listen listen array map itemtyp itemmap hashtabl storag path abstract file transmit servic instanc id descript extens id descript extens extens storag path get path file manag file manag storag path extens overrid collect itemtyp get item itemtyp chart itemmap chart array itemmap valu collect unmodifi chart overrid itemtyp get item id dronolog servic except itemmap itemmap contain key id itemmap get id dronolog servic except id overrid request server id dronolog servic except file manag get file byte array id overrid transmit server id content dronolog servic except file manag save byte array file id content overrid notifi file chang set chang reload item set info tree set s chang id s replac extens itemmap contain key id info add itemmap get id get id info add id item chang listen notifi listen notifi array listen item chang listen listen notifi listen item chang info remot except e logger error e listen remov listen reload item itemmap clear file file file manag load file file file file id file get replac extens itemtyp item item file id file throwabl e logger error id file get absolut path e item itemmap id item except e logger error e overrid delet item itemid dronolog servic except saveloc file util concat storag path itemid extens file f file saveloc f exist success f delet logger info success saveloc reload item dronolog servic except itemid overrid add item chang listen item chang listen listen listen listen contain listen logger info listen add listen logger info overrid remov item chang listen item chang listen listen success listen success listen remov listen success logger info logger info success get path itemtyp file id file file throwabl abstract base class servic allow transfer file byte array michael vierhaus
UAVModeChangeMessage.java,edu nd dronolog gstation connector messag java io serializ uav mode chang messag abstract uav messag object serializ serial version uid messagetyp data mode gsid uavid uav mode chang messag groundstationid uavid mode messagetyp groundstationid uavid data mode mode overrid set type type type type get mode data get mode string monitor messag receiv gc specif uav michael vierhaus
IMissionPlan.java,edu nd dronolog servic core item java util mission plan persist item get descript set descript descript iuav mission descript get mission descript add mission descript iuav mission descript descript
IMovementSimulator.java,edu nd dronolog core simul edu nd dronolog core coordin lla coordin edu nd dronolog core vehicl intern virtual drone movement simul set flight path lla coordin current posit lla coordin target coordin check point destin reach distanc move time step movement simul simul movement virtual drone reach assign waypoint michael vierhaus
DronologyServiceException.java,edu nd dronolog servic core util dronolog servic except except serial version uid dronolog servic except throwabl e e dronolog servic except messag messag dronolog servic except messag except e messag e default except thrown kind except occur serversid wrap technolog specif except jm rmi except michael vierhaus e messag messag e
AbstractRemoteFacade.java,edu nd dronolog servic remot java rmi remot except java rmi server unicast remot object edu nd dronolog servic core api servic info edu nd dronolog servic core base abstract server servic edu nd dronolog servic core listen servic listen edu nd dronolog servic core remot remot servic edu nd dronolog servic core util dronolog servic except abstract remot facad unicast remot object remot servic serial version uid abstract server servic servic abstract remot facad abstract server servic servic remot except servic servic overrid servic info get servic info remot except servic get server info overrid start servic remot except dronolog servic except servic start servic overrid stop servic remot except dronolog servic except servic stop servic overrid remov servic listen servic listen servicelisten remot except servic remov servic listen servicelisten overrid add servic listen servic listen servicelisten remot except servic remov servic listen servicelisten overrid restart servic remot except dronolog servic except servic restart servic base implement servic implement remot servic michael vierhaus
PlanPoolManager.java,edu nd dronolog core flight java util array java util collect java util java util map java util concurr concurr hash map edu nd dronolog core except drone except edu nd dronolog core monitor dronolog monitor manag edu nd dronolog core monitor messag marshal net mv log logger net mv log logger provid plan pool manag plan pool manag instanc logger logger logger provid get logger plan pool manag map plan pool plan concurr hash map flight plan pend plan collect synchron array plan statu chang listen plan statu chang listen collect synchron array plan pool manag get instanc instanc plan pool manag instanc instanc plan pool manag instanc add new plan flight plan plan drone except uav id plan get design drone id uav id assign plan plan assign pool uav id plan assign plan flight plan plan drone except pend plan add plan assign pool uav id flight plan plan plan pool pp plan get uav id pp plan pool uav id plan uav id pp pp plan get uav id pp add plan plan pend plan add plan pend flight pend plan size flight plan get next pend plan pend plan get activ plan flight plan plan uavid drone except plan get uavid drone except uavid pend plan remov plan plan get uavid set next plan current plan set design drone id uavid dronolog monitor manag get instanc publish messag marshal creat plan activ plan check form complet plan drone except plan pool pp plan valu pp get current plan pp get current plan complet flight plan current pp get current plan pp set current flight complet dronolog monitor manag get instanc publish messag marshal creat plan complet current notifi plan chang current notifi plan chang flight plan chang plan plan statu chang listen listen plan statu chang listen listen notifi plan chang chang plan flight plan get current flight flight plan current flight array plan pool pp plan valu pp get current plan current flight add pp get current plan current flight assign plan flight plan plan uav id plan pool pp plan get uav id pp plan pool uav id plan uav id pp pp plan get uav id pp add plan plan add plan statu chang listen plan statu chang listen listen plan statu chang listen add listen flight plan get current plan uav id plan get uav id plan get uav id get current plan flight plan get pend plan uav id plan get uav id plan get uav id get pend plan collect flight plan get complet plan uav id plan get uav id plan get uav id get complet plan collect overrid plan flight plan home plane uavid drone except plan get uavid drone except uavid plan get uavid overrid plan home plane cancel pend plan uavid drone except plan get uavid drone except uavid plan get uavid cancel pend plan pend plan flight plan pend array pend plan flight plan p pend p get design drone id equal uavid pend plan remov p flight plan get pend plan collect unmodifi array pend plan manag pend plan individu ua vs br activ uav plan pool keep track assign pend flight plan michael vierhaus
SetGimbalRotationCommand.java,edu nd dronolog core vehicl command edu nd dronolog core coordin chang edu nd dronolog core coordin lla coordin coordin chang set gimbal rotat command abstract drone command drone command serial version uid set gimbal rotat command uavid lla coordin coord uavid
GetSnapshotMessage.java,edu nd dronolog core vehicl manageddroneintern messag edu nd dronolog core collisionavoid drone snapshot edu nd dronolog core collisionavoid drone snapshot option java util concurr array block queue get snapshot messag abstract messag array block queue drone snapshot option return box get snapshot messag array block queue drone snapshot option return queue return box return queue
GetCoordinatesMessage.java,edu nd dronolog core vehicl manageddroneintern messag edu nd dronolog core coordin lla coordin java util concurr synchron queue get coordin messag abstract messag synchron queue lla coordin return box synchron queue
SupervisorServiceInstance.java,edu nd dronolog servic supervisor java util collect java util map edu nd dronolog servic core api servic info edu nd dronolog servic core base abstract server servic edu nd dronolog servic core base abstract servic instanc edu nd dronolog servic core util dronolog servic except net mv log logger net mv log logger provid supervisor servic instanc abstract servic instanc supervisor servic instanc logger logger logger provid get logger supervisor servic instanc custom workspac supervisor servic instanc overrid get servic class supervisor servic overrid get order overrid get properti path overrid start servic except workspac initi get instanc prepar server workspac supervisor servic get workspac log cleaner run overrid stop servic except overrid shutdown server logger info abstract server servic stop logger info system exit overrid restart servic logger info abstract server servic restart overrid servic info get servic info servic info s info get servic info s info add attribut servic info attributetyp servic info attributeremot s info overrid get flight path locat workspac initi get instanc get flight rout locat overrid get workspac locat workspac initi get instanc get workspac locat overrid map get global properti collect map overrid import item file byte array overwrit dronolog servic except workspac initi get instanc import item file byte array overwrit overrid properti overrid get drone specif locat workspac initi get instanc get drone specif locat overrid get sim scenario locat workspac initi get instanc get sim scenario locat overrid get area map locat workspac initi get instanc get area map locat overrid get mission plan locat workspac initi get instanc get mission plan locat todo autogener method stub return global conf reader get global properti set
GeneratedRoutesInfo.java,edu nd dronolog servic extens areamap select java awt geom path d java util edu nd dronolog servic extens areamap intern river bank edu nd dronolog servic extens areamap model rout primit gener rout info avg latitud rout primit rout primit total river segment river bank bank gener rout info rout primit rout primit avg latitud total river segment river bank bank avg latitud avg latitud rout primit rout primit total river segment total river segment bank bank rout primit get rout primit rout primit get averag latitud avg latitud get total river segment total river segment river bank get bank bank
FlightManagerServiceRemoteFacade.java,edu nd dronolog servic facad java rmi remot except java util collect java util edu nd dronolog core util waypoint edu nd dronolog servic core info flight info edu nd dronolog servic core info flight plan info edu nd dronolog servic core remot flight manag remot servic edu nd dronolog servic core util dronolog servic except edu nd dronolog servic instanc flightmanag flight manag servic edu nd dronolog servic remot abstract remot facad net mv log logger net mv log logger provid flight manag servic remot facad abstract remot facad flight manag remot servic serial version uid logger logger logger provid get logger flight manag servic remot facad flight manag servic remot facad instanc flight manag servic remot facad remot except flight manag servic get instanc flight manag remot servic get instanc remot except instanc flight manag servic remot facad instanc instanc flight manag servic remot facad remot except e logger error e instanc overrid flight info get flight info uav id remot except except flight manag servic get instanc get flight info uav id overrid plan flight uavid plan waypoint waypoint except flight manag servic get instanc plan flight uavid plan waypoint overrid plan flight plan waypoint waypoint except flight manag servic get instanc plan flight plan waypoint overrid return home uavid remot except except flight manag servic get instanc return home uavid overrid paus flight uavid remot except except flight manag servic get instanc paus flight uavid overrid collect flight plan info get current flight remot except flight manag servic get instanc get current flight overrid cancel pend flight uavid remot except except flight manag servic get instanc cancel pend flight uavid overrid takeoff uavid altitud remot except dronolog servic except flight manag servic get instanc takeoff uavid altitud remot facad handl uav fligthsbr allow assign flight plan ua vs allow send flight relat command ua vs return home michael vierhaus
AMControlsComponent.java,edu nd dronolog ui vaadin areamap com vaadin ui custom compon com vaadin ui vertic layout control compon custom compon serial version uid info panel info info panel main layout main layout control compon main layout layout set width add style vertic layout content vertic layout content add compon info set composit root content main layout layout info panel get info panel info main layout get main layout main layout control compon show info panel map contain main layout andrew slavin return area map appear left hand side return tabl grid combin appear right hand side
MissionInfo.java,edu nd dronolog servic core info java util array java util collect java util collect java util edu nd dronolog servic core item tag mission info remot info object serial version uid tag tag tag date creat date modifi uavid descript mission info id id uavid array set date modifi date modifi date modifi date modifi set date creat date creat date creat date creat get date creat date creat get date modifi date modifi get descript descript set descript descript descript descript add uav id uavid uavid add uavid remov uav id uavid uavid remov uavid collect get uav id collect unmodifi collect uavid tag get tag tag add tag tag tag add tag
AreaMappingServiceRemoteFacade.java,edu nd dronolog servic extens areamap facad java rmi remot except java util collect edu nd dronolog core vehicl iuav proxi edu nd dronolog servic core areamap gener map area edu nd dronolog servic core info area map categori info edu nd dronolog servic core info area map info edu nd dronolog servic core listen item chang listen edu nd dronolog servic core remot area map remot servic edu nd dronolog servic core util dronolog servic except edu nd dronolog servic extens areamap instanc area map servic edu nd dronolog servic instanc flightmanag flight manag servic edu nd dronolog servic remot abstract remot facad net mv log logger net mv log logger provid area map servic remot facad abstract remot facad area map remot servic serial version uid logger logger logger provid get logger area map servic remot facad area map servic remot facad instanc area map servic remot facad remot except flight manag servic get instanc area map remot servic get instanc remot except instanc area map servic remot facad instanc instanc area map servic remot facad remot except e logger error e instanc overrid request server id remot except dronolog servic except area map servic get instanc request server id overrid transmit server id content remot except dronolog servic except area map servic get instanc transmit server id content overrid add item chang listen item chang listen listen remot except area map servic get instanc add item chang listen listen overrid remov item chang listen item chang listen listen remot except area map servic get instanc remov item chang listen listen overrid collect area map info get item remot except area map servic get instanc get item overrid area map info creat item remot except dronolog servic except area map servic get instanc creat item overrid delet item itemid remot except dronolog servic except area map servic get instanc delet item itemid overrid collect area map categori info get map path categori remot except area map servic get instanc get map path categori overrid gener map area gener area map area map info info dronolog servic except remot except area map servic get instanc gener area map info overrid gener map area gener area map area map info info collect iuav proxi select ua vs dronolog servic except remot except area map servic get instanc gener area map info select ua vs overrid execut area map gener map area area dronolog servic except remot except area map servic get instanc execut area map area michael vierhaus
