id,text
RouteCreationRunner.java,edu nd dronolog servic exten areamap unusedpackag edu nd dronolog servic exten areamap import java util collect import java util log logger import edu nd dronolog core vehicl iuav proxi import edu nd dronolog servic core areamap export alloc inform import edu nd dronolog servic core item area map import edu nd dronolog servic core util dronolog servic except import edu nd dronolog servic exten areamap creation rout creator import edu nd dronolog servic exten areamap creation map river import edu nd dronolog servic exten areamap select gener rout info import edu nd dronolog servic exten areamap select rout select strategi import edu nd dronolog servic exten areamap select rout select result public class rout creation runner privat rout creator river mapper public rout select result run area map map collect iuav proxi uav new map rivermap selector strategi factori get select strategi start gener system current time milli info new gener rout inforiv mapper gener rout primit river mapper get total river segment river mapper get bank end gener system current time milli uav map start select system current time milli creat rout assign selector gener assign end select system current time milli gener start gener select start select flight creat rout assign get eport alloc inform get score flight get metric statist get alloc score flight get metric statist get alloc coverag task flight get metric statist get equal task flight get metric statist get colli creat rout assign catch fix throw except new rout select result
AbstractMissionTask.java,edu nd dronolog servic exten missionplan task edu nd dronolog core coordin lla coordin abstract mission task mission task uav id task abstract mission task uav id task uav id uav id task task overrid get task task overrid get uav id uav id overrid lla coordin get waypoint unsupport oper except
IMissionTask.java,edu nd dronolog servic exten missionplan task edu nd dronolog core coordin lla coordin mission task get uav id get task lla coordin get waypoint specif task mission uav id uav task belong task waypoint associ task
MonitorDialog.java,edu nd dronolog monitor simplecheck monitor java awt border layout java awt event queue java awt font javax swing frame javax swing panel javax swing scroll pane javax swing text area javax swing scroll pane constant javax swing swing util javax swing border etch border javax swing border titl border javax swing box layout monitor dialog frame frm monitor text area text area main arg event queue invok later runnabl overrid run monitor dialog window monitor dialog window frm monitor set visibl except print stack trace monitor dialog initi initi frm monitor frame frm monitor set titl frm monitor set bound frm monitor set default close oper frame exitonclo panel middl panel panel middl panel set border titl border etch border frm monitor get content pane add middl panel middl panel set layout box layout middl panel box layout xaxi text area text area text area set line wrap text area set wrap style word text area set edit scroll pane scroll scroll pane text area scroll set vertic scroll bar polici scroll pane constant verticalscrollbaralway middl panel add scroll text area set font font font bold text area set edit add line line swing util invok later text area append line text area append text area set select end text area get text length launch applic creat applic initi content frame creat middl panel compon set text area nonedit add textarea middl panel text area get document add document listenerthi
ExportAllocationInformation.java,edu nd dronolog servic core areamap java util array java util export alloc inform export drone drone alloc metric statist metric statist export alloc inform drone alloc array export drone get drone alloc drone alloc metric statist get metric statist metric statist add drone alloc export drone drone alloc drone alloc add drone alloc set drone alloc export drone drone alloc drone alloc drone alloc set metric statist metric statist metric statist metric statist metric statist
DroneInitializationInfo.java,edu nd dronolog servic core info edu nd dronolog core coordin lla coordin edu nd dronolog util null util drone initi info remot info object drone mode modevirtu modephi serial version uid type lla coordin initi locat drone mode mode safeti inform drone initi info id drone mode mode type lla coordin initi locat id id null util check null type initi locat mode type type mode mode initi locat initi locat drone mode get mode mode get type type lla coordin get initi locat initi locat get safeti inform safeti inform set safeti inform safeti inform safeti inform safeti inform
ArtifactIdentifierTree.java,edu nd dronolog monitor tree java util collect java util collect java util hash set java util map entri java util set edu nd dronolog core monitor artifact identifi edu nd dronolog util null util artifact identifi tree tree node root artifact identifi tree artifact identifi root root illeg argument except root tree node root clear root clear add artifact identifi id null util check null id add root id id tree node add tree node parent artifact identifi sourc artifact identifi current null util check null parent current artifact identifi art artifact identifi current get id tree node child parent get child art current get child add child sourc current get child child add element sourc child set artifact identifi get relat identifi artifact identifi id null util check null id add id tree node match find match node root get children get artifact identifi id get id id get children match set artifact identifi get parent artifact identifi id null util check null id add id tree node match find match node root get children get artifact identifi id get id id get parent match set artifact identifi get parent tree node match set artifact identifi match hash set match root match get parent match match match get parent tree node node set artifact identifi match node root match add node get element get parent node get parent match set artifact identifi get children tree node match null util check null match set artifact identifi match hash set match add match get element entri artifact identifi tree node match get children entri set match add get children get valu collect unmodifi set match tree node find match node tree node parent artifact identifi id id get child parent artifact identifi new art artifact identifi id get child get id find match node parent get children get new art id get child overrid string root suppress warn log root log remov artifact identifi id tree node node find match node root id node node get children size node get parent node get parent remov node size size size count root get children valu size count collect tree node valu count tree node valu count get children size count count get children valu count base structur artifact identifi build tree part michael vierhau add id tree creat appropri child element enabl id stepwi creat child element base partid parent node exist sourc origin identifi current current remain id part map tree nextstep child node id construct ident first id part get exist creat new child node identifi id child part id artifact identifi current tree children given id id artifact identifi current tree children given id match unmodifi setcopi identifi tree nodeget element child treenod match add element node recur add element child treenod multistep lookup find childgrandchildetc exactli match id parent id node correspond id log diagnost output
ImageWaypoint.java,edu nd dronolog servic exten areamap intern java awt geom point imag waypoint point waypoint orient angl imag waypoint waypoint point imag waypoint point point angl waypoint point set waypoint point get point get set orient angl angl point get waypoint waypoint get orient angl orient angl set imag waypoint latitud longitud angl set waypoint latitud longitud set orient angl angl set waypoint latitud longitud waypoint set locat latitud longitud set orient angl angl orient angl angl
FlightPlanInfo.java,edu nd dronolog servic core info java util array java util edu nd dronolog core coordin lla coordin edu nd dronolog core util waypoint flight plan info remot info object serial version uid drone id waypoint waypoint array lla coordin start locat start time end time get drone id drone id waypoint get waypoint waypoint lla coordin get start locat start locat get start time start time get end time end time flight plan info id id set drone id drone id drone id drone id set waypoint waypoint waypoint waypoint clear waypoint add waypoint set start locat lla coordin start locat start locat start locat set start time start time start time start time set end time end time end time end time
MonitoringDataHandler3.java,edu nd dronolog monitor java util set java util concurr block queue java util concurr executor servic java util concurr executor java util concurr atom atom boolean edu nd dronolog core monitor artifact identifi edu nd dronolog core monitor monitor messag edu nd dronolog core monitor monitor data handler edu nd dronolog monitor servic drone monitor servic edu nd dronolog util thread factori net mv log logger net mv log logger provid monitor data handler runnabl monitor data handler logger logger logger provid get logger monitor data handler numthread block queue monitor messag queue atom boolean cont atom boolean executor servic serviceexecutor executor new fix thread pool numthread thread factori monitor data handler overrid run cont get monitor messag messag queue take artifact identifi identifi messag get identifi set remot monitor messag handler handler drone monitor servic get instanc get subscrib handler identifi remot monitor messag handler handler serviceexecutor submit send subscrib callabl messag throwabl logger error overrid set queue block queue monitor messag queue queue queue
RuntimeDroneTypes.java,edu nd dronolog core fleet java util map java util concurr concurr hash map edu nd dronolog core except drone except edu nd dronolog core except flight zone except edu nd dronolog core vehicl drone command handler net mv log logger net mv log logger provid runtim drone type mode simul physic logger logger logger provid get logger runtim drone type mode current mode map drone command handler command handler concurr hash map runtim drone type instanc runtim drone type runtim drone type get instanc instanc runtim drone type instanc instanc runtim drone type instanc set virtual environ flight zone except current mode current mode mode simul current mode mode physic flight zone except set physic environ flight zone except current mode current mode mode physic current mode mode simul flight zone except simul current mode mode simul physic current mode mode physic regist command handler drone command handler command handler drone except handler id command handler get handler id logger info handler id command handler get class command handler contain key handler id drone except handler id command handler handler id command handler drone command handler get command handler handler id drone except command handler contain key handler id drone except handler id command handler get handler id unregist command handler handler id drone except command handler contain key handler id drone except handler id command handler remov handler id logger info handler id singleton class get instanc call get instanc set runtim mode flight zone simul physic mode set time execut simul use soft drone object physic use real drone control use dronekit api jane cleland huang set flightmod simul doe allow flight mode reset initi set flight zone except set flightmod physic doe allow flight mode reset initi set flight zone except true simul mode fal true physic mode fal string handler id command handler get handler id logger info drone command handler ad handler id command handler get class
SelectionWriter.java,edu nd dronolog servic exten areamap util java io buffer output stream java io file java io file output stream java io io except java io serializ java nio charset charset java nio file file java nio file path java text date format java util array java util hash map java util java util stream collector java util zip zip entri java util zip zip output stream org apach common io file util com googl gson field polici com googl gson gson com googl gson gson builder edu nd dronolog core util format util edu nd dronolog servic core areamap export alloc inform edu nd dronolog servic core areamap export drone edu nd dronolog servic core areamap metric statist edu nd dronolog servic core item flight rout edu nd dronolog servic core persist persist except edu nd dronolog servic core persist intern flight rout stream persistor edu nd dronolog servic exten areamap select rout select result net mv log logger net mv log logger provid select writer logger logger logger provid get logger select writer writeloc gson gson gson builder enabl complex map key serial serial null set date format date format set field polici field polici lowercasewithdash set version serial special float point valu serial special float point valu creat separ file output stream dest zip output stream write rout select rout select result select runid system current time milli format format util format timestamp runid format util formatfil file exist path get writeloc file writeloc mkdir write stat file writeloc format select write json file writeloc format select creat new zip file writeloc format zip rout select write json file filenam rout select result select export alloc inform alloc select get eport alloc inform write alloc write alloc array export alloc inform info alloc write alloc alloc write alloc export drone dro info get drone alloc write data wd write data dro get uav id dro get drone rout assign rout wd add rout rout get alloc add assign wd write alloc add alloc json string gson json write alloc file util write string file file filenam json string io except logger error zip rout rout select result select hash map flight rout rout hash map export alloc inform alloc select get eport alloc inform export drone alloc get drone alloc flight rout get drone rout assign rout get logger info rout size rout rout zip rout rout flush finish close io except logger error flight rout stream persistor provid flight rout stream persistor zip rout flight rout rout filenam rout get replac logger info filenam zip entri entri zip entri filenam next entri entri provid save rout close entri persist except logger error io except print stack trace creat new zip file locat dest dest file output stream locat zip output stream buffer output stream dest set method zip output stream deflat io except logger error write stat file filenam rout select result select line array string builder sb string builder sb append sb append separ sb append sb append separ sb append sb append separ sb append sb append separ sb append sb append separ sb append sb append separ sb append sb append separ sb append sb append separ sb append sb append separ sb append sb append separ sb append line add sb string export alloc inform alloc select get eport alloc inform metric statist stat alloc get metric statist over stat get alloc score batteri stat get batteri fail colli stat get colli dsu stat get downstream upstream ratio cover stat get alloc coverag equal stat get equal task alloc proriti stat get alloc prioriti coverag alloc scope stat get alloc score total distanc stat get total distanc distanc stat get drone distanc sb string builder time select get select time sb append time sb append separ sb append over sb append separ sb append batteri sb append separ sb append colli sb append separ sb append cover sb append separ sb append equal sb append separ sb append alloc proriti sb append separ sb append alloc scope sb append separ sb append total distanc sb append separ sb append dsu sb append separ sb append distanc stream map string collect collector join line add sb string file write path get filenam line charset io except logger error write data serializ serial version uid uav id rout array write data uav id uav id uav id add rout routeid rout add routeid write alloc serializ serial version uid write data assign array add assign write data ass assign add ass todo autogen catch block null tri close catch logger error null tri dest close catch logger error
AFMainLayout.java,edu nd dronolog ui vaadin activeflight java util com vaadin ui css layout com vaadin ui custom compon af main layout custom compon serial version uid af control compon control af control compon af map compon map af map compon control get panel af main layout add style css layout content css layout content set size control get panel get map get button add click listen map set follow map set averag center control get panel get map get follow button add click listen map set follow map set follow zoom control get panel get check map follow drone content add compon control map set composit root content continu follow map get follow control get panel get check map follow drone af control compon get control control af map compon get af map map main layout activ flight ui jinghui cheng determin map continu follow mode
Drone.java,edu nd dronolog servic exten areamap metric java awt geom point java util array java util org apach common collect get org apach log logj core append rout rout edu nd dronolog servic exten areamap model rout primit drone point start point point home locat drone rout assign rout assign uav id drone start point point home locat point rout assign drone rout assign point get drone start point start point point get drone home locat home locat drone rout assign get drone rout assign rout assign point get drone rout point rout array rout primit rout rout assign get rout add rout get rout rout set drone start point point start start point start set drone home locat point home home locat home set drone rout assign drone rout assign rout rout assign rout get uav id uav id set uav id uav id uav id uav id
DefaultAction.java,edu nd dronolog core collisionavoid strategi onionbackend edu nd dronolog core collisionavoid drone snapshot edu nd dronolog core collisionavoid strategi stop everyon edu nd dronolog core goal waypoint goal snapshot default action action overrid appli action drone snapshot snapshot waypoint goal snapshot goal stop everyon find activ waypoint goal snapshot get goal goal stop everyon fli goal snapshot goal
UAVTypeRegistration.java,edu nd dronolog servic core item java io serializ java util hash map java util map java util uuid uav type registr iuav type registr id descript type map serializ attribut imag uav type registr id uuid random uuid string attribut hash map overrid get overrid set overrid get id id overrid get descript descript overrid set descript descript descript descript overrid serializ get attribut key attribut get key overrid add attribut key serializ valu attribut key valu overrid set uav imag imag imag imag overrid get imag imag
OpenUniversityDemoScript.java,edu nd dronolog misc script java net malform url except java rmi java rmi bound except java rmi remot except java util array java util java util random edu nd dronolog core coordin lla coordin edu nd dronolog servic core info drone initi info edu nd dronolog servic core info drone initi info drone mode edu nd dronolog servic core info flight rout info edu nd dronolog servic core remot drone setup remot servic edu nd dronolog servic core remot flight manag remot servic edu nd dronolog servic core remot flight routeplan remot servic edu nd dronolog servic core remot remot manag edu nd dronolog servic core util dronolog servic except open univ demo script addressschem main arg lla coordin cord lla coordin lla coordin cord lla coordin lla coordin cord lla coordin remot manag manag remot manag lookup format addressschem drone setup remot servic servic drone setup remot servic manag get servic drone setup remot servic flight manag remot servic manag servic flight manag remot servic manag get servic flight manag remot servic flight routeplan remot servic plan servic flight routeplan remot servic manag get servic flight routeplan remot servic drone initi info inff drone initi info drone mode modevirtu cord servic initi drone inff drone initi info inff drone initi info drone mode modevirtu cord servic initi drone inff drone initi info inff drone initi info drone mode modevirtu cord servic initi drone inff flight rout info rout array plan servic get item remot except dronolog servic except print stack trace malform url except print stack trace bound except print stack trace except print stack trace random rand random flight rout info get random rout flight rout info rout rout size rout size random number rand next int rout size rout get random number fli field int numdron numdron doubl coordofset lla coordin coord new lla coordin coordofset drone initi info dr new drone initi info sim drone drone mode modevirtu coord servic initi dronesdr dr servic get drone valu flight rout info inf get random routeal rout manag servic plan flightdr get id inf get waypoint dr servic get drone valu flight rout info inf rout remov manag servic plan flightdr get id inf get waypoint todo autogen catch block todo autogen catch block todo autogen catch block todo autogen catch block
IFlightRoute.java,edu nd dronolog servic core item java util edu nd dronolog core coordin lla coordin edu nd dronolog core util waypoint flight rout persist item get descript set descript descript set categori categori get categori waypoint get waypoint add waypoint waypoint waypoint set takeoff altitud altitud add waypoint waypoint waypoint index remov waypoint waypoint waypoint waypoint remov waypoint index
IAreaMappingServiceInstance.java,edu nd dronolog servic exten areamap instanc java util collect edu nd dronolog core vehicl iuav proxi edu nd dronolog servic core api file transmit servic instanc edu nd dronolog servic core areamap gener map area edu nd dronolog servic core info area map categori info edu nd dronolog servic core info area map info edu nd dronolog servic core util dronolog servic except area map servic instanc file transmit servic instanc area map info collect area map categori info get map path categori area map info get map map dronolog servic except gener map area gener area map area map info info dronolog servic except execut area map gener map area area dronolog servic except gener map area gener area map area map info info collect iuav proxi select ua vs dronolog servic except
DroneRouteAssignment.java,edu nd dronolog servic exten areamap metric java util array java util collect java util javax rmi corba util edu nd dronolog core coordin lla coordin edu nd dronolog servic exten areamap model rout primit edu nd dronolog servic exten areamap util util drone rout assign rout primit drone rout drone rout assign drone rout array add rout primit rout primit drone rout add rout primit rout primit get collect unmodifi drone rout rout primit get entri drone rout get entri set index rout primit entri drone rout set index entri set drone rout assign rout primit assign drone rout assign
IFlightSimulator.java,edu nd dronolog core simul edu nd dronolog core vehicl intern virtual drone flight simul batteri simul movement simul interfac intern simul use virtual drone br simul consist batteri simul movement simul approxim behavior uav michael vierhau
AbstractRMIRemoteObject.java,edu nd dronolog servic remot rmi java rmi remot except java rmi registri locat registri java rmi registri registri java rmi server unicast remot object net mv log logger net mv log logger provid abstract rmi remot object unicast remot object logger logger logger provid get logger abstract rmi remot object port bind registri registri abstract rmi remot object port bind remot except port port bind bind serial version uid initi remot except registri registri locat registri creat registri port except print stack trace registri locat registri get registri port registri rebind bind logger info bind port tear except registri unbind bind logger info bind port abstract class rmi remot object take care registri reunbind michael vierhau
RRDemoScript.java,edu nd dronolog misc script java net malform url except java rmi java rmi bound except java rmi remot except java util array java util java util random edu nd dronolog servic core info flight rout info edu nd dronolog servic core remot flight manag remot servic edu nd dronolog servic core remot flight routeplan remot servic edu nd dronolog servic core remot remot manag edu nd dronolog servic core util dronolog servic except rr demo script addressschem main arg remot manag manag remot manag lookup format addressschem flight manag remot servic manag servic flight manag remot servic manag get servic flight manag remot servic flight routeplan remot servic plan servic flight routeplan remot servic manag get servic flight routeplan remot servic flight rout info rout array plan servic get item flight rout info rout system println get flight rout info get rout rout flight rout info get rout rout flight rout info get rout rout flight rout info get rout rout flight rout info get rout rout system println system println system println system println system println manag servic plan flight get waypoint manag servic plan flight get waypoint manag servic plan flight get waypoint manag servic plan flight get waypoint manag servic plan flight get waypoint thread sleep remot except dronolog servic except print stack trace malform url except print stack trace bound except print stack trace except print stack trace flight rout info get rout flight rout info rout flight rout info rout get equal random rand random drone setup remot servic servic manag get servic drone setup remot servic class todo autogen catch block todo autogen catch block todo autogen catch block todo autogen catch block
DroneSnapshot.java,edu nd dronolog core collisionavoid edu nd dronolog core collisionavoid guidancecommand command edu nd dronolog core coordin lla coordin edu nd dronolog core goal abstract goal edu nd dronolog core goal goal snapshot org apach common math geometri euclidean threed vector java util array java util set drone snapshot lla coordin get posit array command get command get vector get veloc vector get attitud get state set goal snapshot get goal
FlightRoute.java,edu nd dronolog servic core item java io serializ java util collect java util link java util java util uuid edu nd dronolog core discuss edu nd dronolog core dronolog constant edu nd dronolog core util waypoint flight rout flight rout serializ serial version uid id categori link waypoint waypoint takeoffaltitud dronolog constant takeoffaltitud descript set takeoff altitud takeoffaltitud flight rout id uuid random uuid string waypoint link id overrid set overrid get id id overrid get overrid get descript descript overrid set descript descript descript descript overrid set categori categori categori categori overrid get categori categori overrid waypoint get waypoint collect unmodifi waypoint overrid add waypoint waypoint waypoint waypoint add waypoint discuss discuss overrid remov waypoint waypoint coordin index waypoint index coordin index waypoint remov coordin index overrid add waypoint waypoint waypoint index waypoint add index waypoint overrid waypoint remov waypoint index waypoint remov index overrid set takeoff altitud altitud altitud illeg argument except takeoffaltitud altitud implement flight rout contain seri waypoint addit metadata michael vierhau
MissionPlanningService.java,edu nd dronolog servic exten missionplan servic intern edu nd dronolog servic core base abstract file transmit server servic edu nd dronolog servic core info mission info edu nd dronolog servic core info uav map info edu nd dronolog servic core util dronolog servic except mission plan servic abstract file transmit server servic mission plan servic instanc mission info mission plan servic instanc mission plan servic mission plan servic get instanc instanc mission plan servic instanc instanc mission plan servic instanc overrid mission plan servic instanc init servic instanc mission plan servic instanc execut mission plan mission dronolog servic except servic instanc execut mission plan mission cancel mission dronolog servic except servic instanc cancel mission remov uav uavid dronolog servic except servic instanc remov uav uavid execut mission plan mission info mission dronolog servic except servic instanc execut mission plan mission execut mission plan mission info mission uav map info map dronolog servic except servic instanc execut mission plan mission map servic plan execut mission multipl ua vs initi implement mission plan capabl allow retriev send mission plan json string dronolog michael vierhau singleton configur servic instanc
AFMissionOperations.java,edu nd dronolog ui vaadin activeflight java rmi remot except java util map com vaadin event context click event com vaadin event context click event context click listen com vaadin event layout event layout click listen com vaadin share mou event com vaadin ui button com vaadin ui custom compon com vaadin ui horizont layout com vaadin ui label com vaadin ui nativ button com vaadin ui ui com vaadin ui upload com vaadin ui vertic layout com vaadin ui window edu nd dronolog servic core info mission info edu nd dronolog servic core remot mission plan remot servic edu nd dronolog servic core util dronolog servic except edu nd dronolog ui vaadin missionplan mp edit mission help window edu nd dronolog ui vaadin missionplan mp edit mission window edu nd dronolog ui vaadin missionplan mp info panel edu nd dronolog ui vaadin missionplan mp map compon edu nd dronolog ui vaadin start ui af mission oper custom compon serial version uid horizont layout button horizont layout upload upload button cancel mission button button execut mission button af mission oper af info panel info panel vertic layout layout vertic layout layout add style label caption label cancel mission add click listen cancel misison execut mission add click listen ui get current add window af choo mission window info panel button add compon execut mission cancel mission layout add compon caption button set composit root layout cancel misison mission plan remot servic servic mission plan remot servic ui get provid get remot manag get servic mission plan remot servic servic cancel mission remot except dronolog servic except ui set connect print stack trace add click listen layout click listen listen button add layout click listen listen set map oper button af info panel patrick falvey privat af choo mission window choo mission window mission handler handler new mission handler upload new uploadnul handler get receiv upload set visibletru upload add succeed listenerhandl get receiv upload set immedi modetru upload set button caption execut mission context click listen listen new listen upload add context click listenermi listen upload privat class listen implement context click listen privat static final long serial version uid overrid public void context click context click event event upload system println click upload submit upload
IRouteCreator.java,edu nd dronolog servic exten areamap creation java awt geom path java util edu nd dronolog servic exten areamap intern river bank edu nd dronolog servic exten areamap model rout primit rout creator rout primit gener rout primit river bank get bank get total river segment get averag latitud
AMInfoBox.java,edu nd dronolog ui vaadin areamap java io file java text simpl date format java util date com vaadin server file resourc com vaadin server vaadin servic com vaadin ui button com vaadin ui custom compon com vaadin ui horizont layout com vaadin ui label com vaadin ui vertic layout com vaadin ui theme valo theme edu nd dronolog servic core info area map info edu nd dronolog ui vaadin areamap window unsav chang confirm chang type info box custom compon serial version uid area map info area map info horizont layout titl bar horizont layout info box info panel info panel area map info area map info area map info basepath vaadin servic get current get base directori get absolut path file resourc edit icon file resourc file basepath file resourc trash icon file resourc file basepath button edit button button button trash button button edit button set icon edit icon trash button set icon trash icon edit button add style valo theme buttonicononli trash button add style valo theme buttonicononli trash button add listen info panel get control get main layout get map compon get map util get side edit info panel get control get main layout get map compon get map util get prioriti edit info panel get control get main layout get unsav chang confirm show window info panel get highlight info box get area map info get chang type deletemap info panel get control get main layout get delet map confirm show window get area map info edit button add click listen info panel get control get main layout get map compon get map util get side edit info panel get control get main layout get map compon get map util get prioriti edit info panel get control get main layout switch map info panel get control get main layout get map compon get edit side control enter edit mode info panel get highlight info box area map info get id equal info panel get highlight info box get id info panel get control get main layout get unsav chang confirm show window info panel get highlight info box get area map info get chang type editanoth info panel titl bar add compon trash button edit button info box area map info area map info area map info area map info simpl date format sdf simpl date format creation time area map info get date creat creation format sdf format date creation time modifi time area map info get date modifi modifi format sdf format date modifi time add style add style vertic layout map descript vertic layout map descript add style vertic layout content vertic layout label id label label area map info get id label add style label creat label label creation format label modifi label label modifi format label side label label area map info get coordin size label side label label area map info get coordin size map descript add compon creat label modifi label side label side label titl bar add compon id label content add compon titl bar map descript set composit root content area map info get area map info area map info get area map info get overrid get id area map info get id map differ info box contain inform date creation button edit trash map andrew slavin creat info box area map edit delet button import imag button add listen delet button map box check map edit mode click edit button enabl edit unless edit mode enabl case user prompt lose chang open edit mode choic window set creation modif time creat id label creat differ label add content align button right get rout get rout id
IUAVTypeRegistrationServiceInstance.java,edu nd dronolog servic instanc registr type edu nd dronolog servic core api file transmit servic instanc edu nd dronolog servic core info uav type registr info iuav type registr servic instanc file transmit servic instanc uav type registr info
MissionExecutionTester.java,edu nd dronolog servic launch java net malform url except java rmi java rmi bound except java rmi remot except java util collect java util java util random edu nd dronolog core coordin lla coordin edu nd dronolog servic core info drone initi info edu nd dronolog servic core info drone initi info drone mode edu nd dronolog servic core info flight rout info edu nd dronolog servic core info mission info edu nd dronolog servic core info uav map info edu nd dronolog servic core remot drone setup remot servic edu nd dronolog servic core remot mission plan remot servic edu nd dronolog servic core remot remot manag edu nd dronolog servic core util dronolog servic except mission execut tester addressschem main arg lla coordin cord lla coordin lla coordin cord lla coordin lla coordin cord lla coordin remot manag manag remot manag lookup format addressschem mission plan remot servic servic mission plan remot servic manag get servic mission plan remot servic drone setup remot servic dservic drone setup remot servic manag get servic drone setup remot servic drone initi info inff drone initi info drone mode modevirtu cord collect mission info item servic get item system println item size mission info mi item system println mi get mi get equal uav map info map uav map info map add attribut servic execut mission plan mi map remot except dronolog servic except print stack trace malform url except print stack trace bound except print stack trace except print stack trace random rand random flight rout info get random rout flight rout info rout rout size rout size random number rand next int rout size rout get random number fli field dservic initi dronesinff drone initi info inff new drone initi info sruav drone mode modevirtu cord dservic initi dronesinff drone initi info inff new drone initi info sruav drone mode modevirtu cord dservic initi dronesinff todo autogen catch block todo autogen catch block todo autogen catch block todo autogen catch block
IGoalSnapshot.java,edu nd dronolog core goal goal snapshot abstract goal goal state get state readonli snapshot goal
IDroneMonitoringServiceInstance.java,edu nd dronolog monitor servic java util set edu nd dronolog core monitor artifact identifi edu nd dronolog monitor remot monitor messag handler edu nd dronolog servic core api servic instanc drone monitor servic instanc servic instanc regist monitor messag handler remot monitor messag handler handler set remot monitor messag handler get subscrib handler artifact identifi identifi regist monitor messag handler remot monitor messag handler handler artifact identifi remot monitor messag handler identifi unsubscrib handler remot monitor messag handler handler
AdaptedCreepingLinePrimitive.java,edu nd dronolog servic exten areamap intern java awt geom point java util array java util org apach common math ml neuralnet twod util topograph error histogram org apach log logj core append rout rout edu nd dronolog servic exten areamap model rout primit edu nd dronolog servic exten areamap model rout primit rout type edu nd dronolog servic exten areamap util util adapt creep line primit search pattern strategi sourc point sourc point rout primit rout type rout type adapt creep line primit sourc point array overrid set sourc point sourc point point sourc point point set rout type rout primit rout type rout type rout type rout type rout primit gener creep line rout sourc point side sourc point side oppo rout index first oppo rout index oppo rout index miss first point miss point rout primit new rout rout primit rout type side get weight point start point point point oppo point point point previou oppo point point side size start point side get sourc point new rout add rout waypoint start point oppo point geometri find closest oppo point start point side get sourc point side get sourc point index oppo point oppo rout index gener creep line middl side side new rout oppo rout index side get sourc point index oppo point oppo rout index side get sourc point index oppo point oppo rout index miss first point first oppo rout index oppo rout index oppo point previou oppo point side size previou oppo point point new rout add rout waypoint oppo point previou oppo point oppo point oppo rout index side size miss point oppo rout index oppo rout index miss first point gener creep line begin side side new rout first oppo rout index miss point gener creepin line end side side new rout oppo rout index new rout gener creep line middl sourc point side sourc point side rout primit new rout previou oppo rout index new oppo rout index point point new rout get rout end point new oppo rout index previou oppo rout index new rout add rout waypoint side get sourc point previou oppo rout index new oppo rout index previou oppo rout index previou oppo rout index new oppo rout index new rout add rout waypoint side get sourc point new rout add rout waypoint point new rout add rout waypoint side get sourc point previou oppo rout index new oppo rout index new rout add rout waypoint side get sourc point new rout add rout waypoint side get sourc point new rout add rout waypoint point gener creep line begin sourc point side sourc point side rout primit new rout first oppo rout index first oppo rout index counter first oppo rout index new rout insert rout waypoint counter side get sourc point new rout insert rout waypoint counter side get sourc point new rout insert rout waypoint counter side get sourc point counter counter new rout insert rout waypoint side get sourc point first oppo rout index first oppo rout index new rout insert rout waypoint counter side get sourc point new rout insert rout waypoint counter side get sourc point new rout insert rout waypoint counter side get sourc point counter gener creepin line end sourc point side sourc point side rout primit new rout oppo rout index oppo rout index side size new rout add rout waypoint side get sourc point new rout add rout waypoint side get sourc point side size side size new rout add rout waypoint side get sourc point overrid rout primit gener rout primit aperatureheight overlapfactor rout primit rout array sourc point sourc sourc point get sourc point sourc sourc point get rout primit creep line rout sourc size sourc size creep line rout gener creep line rout sourc sourc creep line rout gener creep line rout sourc sourc util gener imag waypoint creep line rout aperatureheight overlapfactor rout add creep line rout rout method gener creep line rout sourc point side side rout primit main loop ad waypoint rout primit system printlnindex oppo point oppo rout index want portion attempt minim doubl rout check miss waypoint node helper method gener creep line rout handl sourc point miss begin rout side side new rout first oppo rout index helper method gener creep line rout handl sourc point miss end rout side side new rout oppo rout index note actual aperatureheight
IDroneCommandHandler.java,edu nd dronolog core vehicl edu nd dronolog core iuav properti updat notifi edu nd dronolog core except drone except edu nd dronolog core vehicl command drone command drone command handler send command drone command command drone except set statu callback notifi id iuav properti updat notifi listen drone except get handler id
StatusDispatchThread.java,edu nd dronolog gstation connector dispatch java util concurr block queue java util concurr callabl edu nd dronolog core iuav properti updat notifi edu nd dronolog core coordin lla coordin edu nd dronolog core statu dronolog listen manag edu nd dronolog core vehicl drone flight state manag flight mode edu nd dronolog gstation connector messag abstract uav messag edu nd dronolog gstation connector messag uav mode chang messag edu nd dronolog gstation connector messag uav state messag net mv log logger net mv log logger provid statu dispatch thread abstract statu dispatch thread abstract uav messag callabl logger logger logger provid get logger statu dispatch thread iuav properti updat notifi listen statu dispatch thread block queue abstract uav messag queue iuav properti updat notifi listen queue listen listen notifi listen except overrid object call cont get abstract uav messag state queue take state uav state messag uav state messag sm uav state messag state lla coordin locat sm get locat level sm get batterystatu get batteri level speed sm get groundsp listen updat locat level speed sm get veloc sm get attitud state uav mode chang messag uav mode chang messag mcm uav mode chang messag state listen updat mode mcm get mode mcm get mode equal flight mode usercontrol string dronolog listen manag get instanc notifi uav remov mcm get uavid logger error state get class interrupt except logger warn except logger error logger info new mode loiter remov drone mission plan todo determin actual right place todo potenti creat enum mode notifi flight plan pool remov activ plan
FlightRouteCategoryInfo.java,edu nd dronolog servic core info flight rout categori info remot info object serial version uid flight rout categori info id id
